filename,mask_source,mean_r,mean_g,mean_b,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,mean_entropy,internal_edge_density,eccentricity,solidity,efd_harm_1_amp,efd_harm_2_amp,efd_harm_3_amp,is_fallback
000009.jpg,rembg_ai,200.56801828187935,160.13902327902284,93.19780299250068,129.79276781306567,0.2272494178421652,0.0173801774898262,0.9789739420414992,4.315850295782101,0.034444854243956,0.8809286984171181,0.8847578877193882,1.1595718268561424,0.0865977839570176,0.1735642641740274,0
000487.jpg,rembg_ai,183.66017684636375,124.86390712963032,73.03827704938759,268.2123682175276,0.2224508240081827,0.0773686866129877,0.9666740933468,5.267460245967222,0.128908951638692,0.3491513698997698,0.9568046873329388,1.324762781688869,0.0827037642191826,0.0495733193479783,0
000659.jpg,rembg_ai,191.58879348675617,116.054676560994,72.59342213188324,51.01590867828614,0.4126014568770911,0.1451756790288106,0.993546637367581,4.441994214852835,0.0179429041710278,0.7887353102431311,0.9284765787159872,1.2479725522216487,0.1001346372135027,0.1595804062776376,0
000455.jpg,full_rect,219.62781083812223,182.0628336514612,142.6760480356031,169.82789520766775,0.3282363457020264,0.1090333963034128,0.9730867880741588,4.283731072259221,0.1443058518510957,0.0,1.0,0.0,0.0,0.0,1
000463.jpg,full_rect,173.314899420663,156.69235194721597,140.26867557129063,110.13659525673113,0.7149485060731648,0.4369872459054775,0.994379737910058,2.014730004039384,0.0419866430640489,0.6776501598740757,1.0,0.0,0.0,0.0,1
000132.jpg,rembg_ai,202.6533318009905,142.2829157698978,83.93698936414735,335.2930658103998,0.4832275132292023,0.3761376199463028,0.9628095037079988,5.127637376461903,0.1345675658733309,0.4070472127581233,0.8013737139788195,1.3861591735288104,0.043825920739261,0.0383207596592254,0
0000050.jpg,full_rect,248.24431445603577,194.274064828614,143.14933308494784,8.40304852003902,0.7106305656145688,0.3703482492399964,0.9979740835677786,2.1034745922703504,0.0050782414307004,0.5445171262499762,1.0,0.0,0.0,0.0,1
000668.jpg,rembg_ai,175.01044344687028,106.72267586684605,57.34953577280175,53.318242693206585,0.4518804555081258,0.2089017425875437,0.9940390386487438,4.506645733761083,0.0314901892874745,0.2498491199449802,0.9380451014594602,1.373933206599142,0.0776398308549739,0.0643237516053402,0
000053.jpg,rembg_ai,178.95822518424606,123.85585261456664,71.79908398080015,141.43481021405125,0.4765571639899069,0.2957467118945734,0.9881806284335236,4.593823742270204,0.076116969484111,0.3679393371468038,0.9402488347698196,1.377926278820208,0.1030606697299619,0.0928410563603622,0
0000230.jpg,rembg_ai,224.20304991012145,136.13079625077955,53.48888211232988,23.346225347360424,0.4693247742778766,0.2138668293806402,0.9952827879479962,3.9022155682913695,0.0138853222788803,0.6123908818166942,0.9464781131886616,1.2908990325338765,0.1602319899089366,0.061651862420561,0
